"SheetName","CellAddress","Type","AlertStyle","Operator","Formula1","Formula2","ErrorMessage"
"c_CodeLists","A1",,,,,,
"c_CodeLists","B1",,,,,,
"c_CodeLists","C1",,,,,,
"c_CodeLists","D1",,,,,,
"c_CodeLists","E1",,,,,,
"c_CodeLists","F1",,,,,,
"c_CodeLists","G1",,,,,,
"c_CodeLists","H1",,,,,,
"c_CodeLists","I1",,,,,,
"c_CodeLists","J1",,,,,,
"c_CodeLists","K1",,,,,,
"c_CodeLists","L1",,,,,,
"c_CodeLists","M1",,,,,,
"c_CodeLists","N1",,,,,,
"c_CodeLists","O1",,,,,,
"c_CodeLists","P1",,,,,,
"c_CodeLists","Q1",,,,,,
"c_CodeLists","R1",,,,,,
"c_CodeLists","S1",,,,,,
"c_CodeLists","T1",,,,,,
"c_CodeLists","U1",,,,,,
"c_CodeLists","V1",,,,,,
"c_CodeLists","W1",,,,,,
"c_CodeLists","X1",,,,,,
"c_CodeLists","A2",,,,,,
"c_CodeLists","B2",,,,,,
"c_CodeLists","C2",,,,,,
"c_CodeLists","D2",,,,,,
"c_CodeLists","E2",,,,,,
"c_CodeLists","F2",,,,,,
"c_CodeLists","G2",,,,,,
"c_CodeLists","H2",,,,,,
"c_CodeLists","I2",,,,,,
"c_CodeLists","J2",,,,,,
"c_CodeLists","K2",,,,,,
"c_CodeLists","L2",,,,,,
"c_CodeLists","M2",,,,,,
"c_CodeLists","N2",,,,,,
"c_CodeLists","O2",,,,,,
"c_CodeLists","P2",,,,,,
"c_CodeLists","Q2",,,,,,
"c_CodeLists","R2",,,,,,
"c_CodeLists","S2",,,,,,
"c_CodeLists","T2",,,,,,
"c_CodeLists","U2",,,,,,
"c_CodeLists","V2",,,,,,
"c_CodeLists","W2",,,,,,
"c_CodeLists","X2",,,,,,
"c_CodeLists","A3",,,,,,
"c_CodeLists","B3",,,,,,
"c_CodeLists","C3",,,,,,
"c_CodeLists","D3",,,,,,
"c_CodeLists","E3",,,,,,
"c_CodeLists","F3",,,,,,
"c_CodeLists","G3",,,,,,
"c_CodeLists","H3",,,,,,
"c_CodeLists","I3",,,,,,
"c_CodeLists","J3",,,,,,
"c_CodeLists","K3",,,,,,
"c_CodeLists","L3",,,,,,
"c_CodeLists","M3",,,,,,
"c_CodeLists","N3",,,,,,
"c_CodeLists","O3",,,,,,
"c_CodeLists","P3",,,,,,
"c_CodeLists","Q3",,,,,,
"c_CodeLists","R3",,,,,,
"c_CodeLists","S3",,,,,,
"c_CodeLists","T3",,,,,,
"c_CodeLists","U3",,,,,,
"c_CodeLists","V3",,,,,,
"c_CodeLists","W3",,,,,,
"c_CodeLists","X3",,,,,,
"c_CodeLists","A4",,,,,,
"c_CodeLists","B4",,,,,,
"c_CodeLists","C4",,,,,,
"c_CodeLists","D4",,,,,,
"c_CodeLists","E4",,,,,,
"c_CodeLists","F4",,,,,,
"c_CodeLists","G4",,,,,,
"c_CodeLists","H4",,,,,,
"c_CodeLists","I4",,,,,,
"c_CodeLists","J4",,,,,,
"c_CodeLists","K4",,,,,,
"c_CodeLists","L4",,,,,,
"c_CodeLists","M4",,,,,,
"c_CodeLists","N4",,,,,,
"c_CodeLists","O4",,,,,,
"c_CodeLists","P4",,,,,,
"c_CodeLists","Q4",,,,,,
"c_CodeLists","R4",,,,,,
"c_CodeLists","S4",,,,,,
"c_CodeLists","T4",,,,,,
"c_CodeLists","U4",,,,,,
"c_CodeLists","V4",,,,,,
"c_CodeLists","W4",,,,,,
"c_CodeLists","X4",,,,,,
"c_CodeLists","A5",,,,,,
"c_CodeLists","B5",,,,,,
"c_CodeLists","C5",,,,,,
"c_CodeLists","D5",,,,,,
"c_CodeLists","E5",,,,,,
"c_CodeLists","F5",,,,,,
"c_CodeLists","G5",,,,,,
"c_CodeLists","H5",,,,,,
"c_CodeLists","I5",,,,,,
"c_CodeLists","J5",,,,,,
"c_CodeLists","K5",,,,,,
"c_CodeLists","L5",,,,,,
"c_CodeLists","M5",,,,,,
"c_CodeLists","N5",,,,,,
"c_CodeLists","O5",,,,,,
"c_CodeLists","P5",,,,,,
"c_CodeLists","Q5",,,,,,
"c_CodeLists","R5",,,,,,
"c_CodeLists","S5",,,,,,
"c_CodeLists","T5",,,,,,
"c_CodeLists","U5",,,,,,
"c_CodeLists","V5",,,,,,
"c_CodeLists","W5",,,,,,
